02:51:18.561478 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 2720500:2720712, ack 1549, win 501, length 212
02:51:18.792428 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3327880:3328092, ack 1909, win 501, length 212
02:51:18.792475 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3328092:3328304, ack 1909, win 501, length 212
02:51:18.792523 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3328304:3328516, ack 1909, win 501, length 212
02:51:18.792584 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3328516:3328728, ack 1909, win 501, length 212
02:51:18.792636 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3328728:3328940, ack 1909, win 501, length 212
02:51:18.792683 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3328940:3329152, ack 1909, win 501, length 212
02:51:18.792899 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3329152:3329364, ack 1909, win 501, length 212
02:51:18.792951 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3329364:3329576, ack 1909, win 501, length 212
02:51:18.792999 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3329576:3329788, ack 1909, win 501, length 212
02:51:18.793050 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3329788:3330000, ack 1909, win 501, length 212
02:51:18.793095 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3330000:3330212, ack 1909, win 501, length 212
02:51:18.793140 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3330212:3330424, ack 1909, win 501, length 212
02:51:18.793189 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3330424:3330636, ack 1909, win 501, length 212
02:51:18.793237 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3330636:3330848, ack 1909, win 501, length 212
02:51:18.793282 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3330848:3331060, ack 1909, win 501, length 212
02:51:18.793329 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3331060:3331272, ack 1909, win 501, length 212
02:51:18.793375 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3331272:3331484, ack 1909, win 501, length 212
02:51:18.793422 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3331484:3331696, ack 1909, win 501, length 212
02:51:18.793503 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3331696:3331908, ack 1909, win 501, length 212
02:51:18.793559 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3331908:3332120, ack 1909, win 501, length 212
02:51:18.793605 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3332120:3332332, ack 1909, win 501, length 212
02:51:18.793653 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3332332:3332544, ack 1909, win 501, length 212
02:51:18.793701 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3332544:3332756, ack 1909, win 501, length 212
02:51:18.793747 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3332756:3332968, ack 1909, win 501, length 212
02:51:18.793839 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3332968:3333180, ack 1909, win 501, length 212
02:51:18.793911 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3333180:3333392, ack 1909, win 501, length 212
02:51:18.793964 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3333392:3333604, ack 1909, win 501, length 212
02:51:18.794012 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3333604:3333816, ack 1909, win 501, length 212
02:51:18.794079 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3333816:3334028, ack 1909, win 501, length 212
02:51:18.794130 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3334028:3334240, ack 1909, win 501, length 212
02:51:18.794176 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3334240:3334452, ack 1909, win 501, length 212
02:51:18.794222 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3334452:3334664, ack 1909, win 501, length 212
02:51:18.794269 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3334664:3334876, ack 1909, win 501, length 212
02:51:18.794319 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3334876:3335088, ack 1909, win 501, length 212
02:51:18.794369 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3335088:3335300, ack 1909, win 501, length 212
02:51:18.794416 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3335300:3335512, ack 1909, win 501, length 212
02:51:18.794644 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3335512:3335724, ack 1909, win 501, length 212
02:51:18.794746 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3335724:3335936, ack 1909, win 501, length 212
02:51:18.794803 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3335936:3336148, ack 1909, win 501, length 212
02:51:18.794854 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3336148:3336360, ack 1909, win 501, length 212
02:51:18.795008 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3336360:3336572, ack 1909, win 501, length 212
02:51:18.795092 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3336572:3336784, ack 1909, win 501, length 212
02:51:18.795167 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3336784:3336996, ack 1909, win 501, length 212
02:51:18.795227 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3336996:3337208, ack 1909, win 501, length 212
02:51:18.795277 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3337208:3337420, ack 1909, win 501, length 212
02:51:18.795387 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3337420:3337632, ack 1909, win 501, length 212
02:51:18.795442 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3337632:3337844, ack 1909, win 501, length 212
02:51:18.795548 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3337844:3338056, ack 1909, win 501, length 212
02:51:18.795601 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3338056:3338268, ack 1909, win 501, length 212
02:51:18.795647 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3338268:3338480, ack 1909, win 501, length 212
02:51:18.795740 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3338480:3338692, ack 1909, win 501, length 212
02:51:18.795854 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3338692:3338904, ack 1909, win 501, length 212
02:51:18.795927 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3338904:3339116, ack 1909, win 501, length 212
02:51:18.795976 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3339116:3339328, ack 1909, win 501, length 212
02:51:18.796147 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3339328:3339540, ack 1909, win 501, length 212
02:51:18.796198 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3339540:3339752, ack 1909, win 501, length 212
02:51:18.796519 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3339752:3339964, ack 1909, win 501, length 212
02:51:18.796662 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3339964:3340176, ack 1909, win 501, length 212
02:51:18.796883 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3340176:3340388, ack 1909, win 501, length 212
02:51:18.797019 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3340388:3340600, ack 1909, win 501, length 212
02:51:18.797068 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3340600:3340812, ack 1909, win 501, length 212
02:51:18.797112 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3340812:3341024, ack 1909, win 501, length 212
02:51:18.797156 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3341024:3341236, ack 1909, win 501, length 212
02:51:18.797201 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3341236:3341448, ack 1909, win 501, length 212
02:51:18.797256 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3341448:3341660, ack 1909, win 501, length 212
02:51:18.797302 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3341660:3341872, ack 1909, win 501, length 212
02:51:18.797346 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3341872:3342084, ack 1909, win 501, length 212
02:51:18.797427 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3342084:3342296, ack 1909, win 501, length 212
02:51:18.797486 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3342296:3342508, ack 1909, win 501, length 212
02:51:18.797532 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3342508:3342720, ack 1909, win 501, length 212
02:51:18.797582 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3342720:3342932, ack 1909, win 501, length 212
02:51:18.797625 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3342932:3343144, ack 1909, win 501, length 212
02:51:18.797669 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3343144:3343356, ack 1909, win 501, length 212
02:51:18.797712 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3343356:3343568, ack 1909, win 501, length 212
02:51:18.797905 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3343568:3343780, ack 1909, win 501, length 212
02:51:18.797992 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3343780:3343992, ack 1909, win 501, length 212
02:51:18.798041 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3343992:3344204, ack 1909, win 501, length 212
02:51:18.798213 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3344204:3344416, ack 1909, win 501, length 212
02:51:18.798666 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3344416:3344628, ack 1909, win 501, length 212
02:51:18.798766 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3344628:3344840, ack 1909, win 501, length 212
02:51:18.799096 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3344840:3345052, ack 1909, win 501, length 212
02:51:18.799496 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3345052:3345264, ack 1909, win 501, length 212
02:51:18.799555 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3345264:3345476, ack 1909, win 501, length 212
02:51:18.799600 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3345476:3345688, ack 1909, win 501, length 212
02:51:18.799716 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3345688:3345900, ack 1909, win 501, length 212
02:51:18.799770 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3345900:3346112, ack 1909, win 501, length 212
02:51:18.799816 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3346112:3346324, ack 1909, win 501, length 212
02:51:18.799861 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3346324:3346536, ack 1909, win 501, length 212
02:51:18.799903 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3346536:3346748, ack 1909, win 501, length 212
02:51:18.799946 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3346748:3346960, ack 1909, win 501, length 212
02:51:18.799988 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3346960:3347172, ack 1909, win 501, length 212
02:51:18.800031 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3347172:3347384, ack 1909, win 501, length 212
02:51:18.800073 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3347384:3347596, ack 1909, win 501, length 212
02:51:18.800115 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3347596:3347808, ack 1909, win 501, length 212
02:51:18.800158 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3347808:3348020, ack 1909, win 501, length 212
02:51:18.800201 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3348020:3348232, ack 1909, win 501, length 212
02:51:18.800243 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3348232:3348444, ack 1909, win 501, length 212
02:51:18.800286 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3348444:3348656, ack 1909, win 501, length 212
02:51:18.800329 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3348656:3348868, ack 1909, win 501, length 212
02:51:18.800390 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3348868:3349080, ack 1909, win 501, length 212
02:51:18.800488 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3349080:3349292, ack 1909, win 501, length 212
02:51:18.800765 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3349292:3349504, ack 1909, win 501, length 212
02:51:18.800991 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3349504:3349716, ack 1909, win 501, length 212
02:51:18.801044 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3349716:3349928, ack 1909, win 501, length 212
02:51:18.801091 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3349928:3350140, ack 1909, win 501, length 212
02:51:18.801154 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3350140:3350352, ack 1909, win 501, length 212
02:51:18.801198 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3350352:3350564, ack 1909, win 501, length 212
02:51:18.801243 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3350564:3350776, ack 1909, win 501, length 212
02:51:18.801286 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3350776:3350988, ack 1909, win 501, length 212
02:51:18.801329 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3350988:3351200, ack 1909, win 501, length 212
02:51:18.801373 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3351200:3351412, ack 1909, win 501, length 212
02:51:18.801472 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3351412:3351624, ack 1909, win 501, length 212
02:51:18.801520 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3351624:3351836, ack 1909, win 501, length 212
02:51:18.801563 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3351836:3352048, ack 1909, win 501, length 212
02:51:18.801607 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3352048:3352260, ack 1909, win 501, length 212
02:51:18.801650 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3352260:3352472, ack 1909, win 501, length 212
02:51:18.801966 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3352472:3352684, ack 1909, win 501, length 212
02:51:18.802019 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3352684:3352896, ack 1909, win 501, length 212
02:51:18.802063 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3352896:3353108, ack 1909, win 501, length 212
02:51:18.802133 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3353108:3353320, ack 1909, win 501, length 212
02:51:18.802188 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3353320:3353532, ack 1909, win 501, length 212
02:51:18.802234 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3353532:3353744, ack 1909, win 501, length 212
