ength 212
02:46:49.912150 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 4703332:4703544, ack 2665, win 501, length 212
02:46:50.101719 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5278612:5278824, ack 2953, win 501, length 212
02:46:50.101754 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5278824:5279036, ack 2953, win 501, length 212
02:46:50.101801 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5279036:5279248, ack 2953, win 501, length 212
02:46:50.101836 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5279248:5279460, ack 2953, win 501, length 212
02:46:50.101870 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5279460:5279672, ack 2953, win 501, length 212
02:46:50.101903 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5279672:5279884, ack 2953, win 501, length 212
02:46:50.101936 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5279884:5280096, ack 2953, win 501, length 212
02:46:50.101967 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5280096:5280308, ack 2953, win 501, length 212
02:46:50.101999 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5280308:5280520, ack 2953, win 501, length 212
02:46:50.102042 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5280520:5280732, ack 2953, win 501, length 212
02:46:50.102087 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5280732:5280944, ack 2953, win 501, length 212
02:46:50.102131 IP bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476 > comp3134-Winter2023.ssh: Flags [P.], seq 2953:2989, ack 5264512, win 8337, length 36
02:46:50.102139 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5280944:5281156, ack 2953, win 501, length 212
02:46:50.102312 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5281156:5281536, ack 2989, win 501, length 380
02:46:50.102349 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5281536:5281748, ack 2989, win 501, length 212
02:46:50.102381 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5281748:5281960, ack 2989, win 501, length 212
02:46:50.102412 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5281960:5282172, ack 2989, win 501, length 212
02:46:50.102453 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5282172:5282384, ack 2989, win 501, length 212
02:46:50.102487 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5282384:5282596, ack 2989, win 501, length 212
02:46:50.102527 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5282596:5282808, ack 2989, win 501, length 212
02:46:50.102560 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5282808:5283020, ack 2989, win 501, length 212
02:46:50.102593 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5283020:5283232, ack 2989, win 501, length 212
02:46:50.102625 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5283232:5283444, ack 2989, win 501, length 212
02:46:50.102664 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5283444:5283656, ack 2989, win 501, length 212
02:46:50.102699 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5283656:5283868, ack 2989, win 501, length 212
02:46:50.102738 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5283868:5284080, ack 2989, win 501, length 212
02:46:50.102774 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5284080:5284292, ack 2989, win 501, length 212
02:46:50.102814 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5284292:5284504, ack 2989, win 501, length 212
02:46:50.103088 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5284504:5284716, ack 2989, win 501, length 212
02:46:50.103351 IP bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476 > comp3134-Winter2023.ssh: Flags [.], ack 5270048, win 8337, length 0
02:46:50.103351 IP bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476 > comp3134-Winter2023.ssh: Flags [.], ack 5275136, win 8337, length 0
02:46:50.103351 IP bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476 > comp3134-Winter2023.ssh: Flags [.], ack 5275560, win 8336, length 0
02:46:50.103380 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5284716:5284928, ack 2989, win 501, length 212
02:46:50.103467 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5284928:5285588, ack 2989, win 501, length 660
02:46:50.103500 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5285588:5285800, ack 2989, win 501, length 212
02:46:50.103533 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5285800:5286012, ack 2989, win 501, length 212
02:46:50.103564 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5286012:5286224, ack 2989, win 501, length 212
02:46:50.103595 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5286224:5286436, ack 2989, win 501, length 212
02:46:50.103626 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5286436:5286648, ack 2989, win 501, length 212
02:46:50.103657 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5286648:5286860, ack 2989, win 501, length 212
02:46:50.103688 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5286860:5287072, ack 2989, win 501, length 212
02:46:50.103718 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5287072:5287284, ack 2989, win 501, length 212
02:46:50.103749 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5287284:5287496, ack 2989, win 501, length 212
02:46:50.103780 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5287496:5287708, ack 2989, win 501, length 212
02:46:50.103812 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5287708:5287920, ack 2989, win 501, length 212
02:46:50.103843 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5287920:5288132, ack 2989, win 501, length 212
02:46:50.103876 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5288132:5288344, ack 2989, win 501, length 212
02:46:50.103908 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5288344:5288556, ack 2989, win 501, length 212
02:46:50.103940 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5288556:5288768, ack 2989, win 501, length 212
02:46:50.103982 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5288768:5288980, ack 2989, win 501, length 212
02:46:50.104017 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5288980:5289192, ack 2989, win 501, length 212
02:46:50.104050 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5289192:5289404, ack 2989, win 501, length 212
02:46:50.104081 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5289404:5289616, ack 2989, win 501, length 212
02:46:50.104115 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5289616:5289828, ack 2989, win 501, length 212
02:46:50.104147 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5289828:5290040, ack 2989, win 501, length 212
02:46:50.104179 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5290040:5290252, ack 2989, win 501, length 212
02:46:50.104210 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5290252:5290464, ack 2989, win 501, length 212
02:46:50.104242 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5290464:5290676, ack 2989, win 501, length 212
02:46:50.104275 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5290676:5290888, ack 2989, win 501, length 212
02:46:50.104306 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5290888:5291100, ack 2989, win 501, length 212
02:46:50.104337 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5291100:5291312, ack 2989, win 501, length 212
02:46:50.104370 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5291312:5291524, ack 2989, win 501, length 212
02:46:50.104404 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5291524:5291736, ack 2989, win 501, length 212
02:46:50.104437 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5291736:5291948, ack 2989, win 501, length 212
02:46:50.104602 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5291948:5292160, ack 2989, win 501, length 212
02:46:50.104637 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5292160:5292372, ack 2989, win 501, length 212
02:46:50.104678 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5292372:5292584, ack 2989, win 501, length 212
02:46:50.104712 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5292584:5292796, ack 2989, win 501, length 212
02:46:50.104744 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5292796:5293008, ack 2989, win 501, length 212
02:46:50.104784 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5293008:5293220, ack 2989, win 501, length 212
02:46:50.104818 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5293220:5293432, ack 2989, win 501, length 212
02:46:50.104850 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5293432:5293644, ack 2989, win 501, length 212
02:46:50.104948 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5293644:5293856, ack 2989, win 501, length 212
02:46:50.104982 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5293856:5294068, ack 2989, win 501, length 212
02:46:50.105014 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5294068:5294280, ack 2989, win 501, length 212
02:46:50.105048 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5294280:5294492, ack 2989, win 501, length 212
02:46:50.105086 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5294492:5294704, ack 2989, win 501, length 212
02:46:50.105129 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5294704:5294916, ack 2989, win 501, length 212
02:46:50.105142 IP bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476 > comp3134-Winter2023.ssh: Flags [.], ack 5280944, win 8337, length 0
02:46:50.105142 IP bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476 > comp3134-Winter2023.ssh: Flags [.], ack 5283656, win 8337, length 0
02:46:50.105142 IP bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476 > comp3134-Winter2023.ssh: Flags [.], ack 5284080, win 8336, length 0
02:46:50.105223 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5294916:5295576, ack 2989, win 501, length 660
02:46:50.105265 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5295576:5295788, ack 2989, win 501, length 212
02:46:50.105299 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5295788:5296000, ack 2989, win 501, length 212
02:46:50.105339 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5296000:5296212, ack 2989, win 501, length 212
02:46:50.105382 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5296212:5296424, ack 2989, win 501, length 212
02:46:50.105431 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5296424:5296636, ack 2989, win 501, length 212
02:46:50.105465 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5296636:5296848, ack 2989, win 501, length 212
02:46:50.105506 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5296848:5297060, ack 2989, win 501, length 212
02:46:50.105540 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5297060:5297272, ack 2989, win 501, length 212
02:46:50.105581 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5297272:5297484, ack 2989, win 501, length 212
02:46:50.105615 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5297484:5297696, ack 2989, win 501, length 212
02:46:50.105655 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5297696:5297908, ack 2989, win 501, length 212
02:46:50.105708 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5297908:5298120, ack 2989, win 501, length 212
02:46:50.105809 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5298120:5298332, ack 2989, win 501, length 212
02:46:50.105853 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5298332:5298544, ack 2989, win 501, length 212
02:46:50.105887 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5298544:5298756, ack 2989, win 501, length 212
02:46:50.105921 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5298756:5298968, ack 2989, win 501, length 212
02:46:50.105963 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5298968:5299180, ack 2989, win 501, length 212
02:46:50.106007 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5299180:5299392, ack 2989, win 501, length 212
02:46:50.106051 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5299392:5299604, ack 2989, win 501, length 212
02:46:50.106095 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5299604:5299816, ack 2989, win 501, length 212
02:46:50.106137 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5299816:5300028, ack 2989, win 501, length 212
02:46:50.106176 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5300028:5300240, ack 2989, win 501, length 212
02:46:50.106322 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5300240:5300452, ack 2989, win 501, length 212
02:46:50.106406 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5300452:5300664, ack 2989, win 501, length 212
02:46:50.106442 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5300664:5300876, ack 2989, win 501, length 212
02:46:50.106475 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5300876:5301088, ack 2989, win 501, length 212
02:46:50.106506 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5301088:5301300, ack 2989, win 501, length 212
02:46:50.106538 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5301300:5301512, ack 2989, win 501, length 212
02:46:50.106569 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5301512:5301724, ack 2989, win 501, length 212
02:46:50.106601 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5301724:5301936, ack 2989, win 501, length 212
02:46:50.106642 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5301936:5302148, ack 2989, win 501, length 212
02:46:50.106673 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5302148:5302360, ack 2989, win 501, length 212
02:46:50.106704 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5302360:5302572, ack 2989, win 501, length 212
02:46:50.106856 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5302572:5302784, ack 2989, win 501, length 212
02:46:50.107162 IP bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476 > comp3134-Winter2023.ssh: Flags [.], ack 5289616, win 8337, length 0
02:46:50.107162 IP bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476 > comp3134-Winter2023.ssh: Flags [.], ack 5292796, win 8337, length 0
02:46:50.107202 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5302784:5302996, ack 2989, win 501, length 212
02:46:50.107306 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5302996:5303504, ack 2989, win 501, length 508
02:46:50.107352 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5303504:5303716, ack 2989, win 501, length 212
02:46:50.107412 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5303716:5303928, ack 2989, win 501, length 212
02:46:50.107516 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5303928:5304140, ack 2989, win 501, length 212
02:46:50.107591 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 5304140:5304352, ack 2989, win 501, length 212
